Date,URL,Hit Sentence,Source,Influencer,Country,Language,Reach,Sentiment,State,label,day,hour
2023-09-19 14:43:00,http://twitter.com/SANKARA73386761/statuses/1704061175804350836,Tata altroz more defects within 2 days of purchase Very bad experiance with tata cars Tata altroz purchased on 16/09/2023 On the day 1 onwards iam facing the below problems @TataMotors @TataCompanies @RNTata2000 @TataMotors @MayankPareek_ @Schandr80504296 @TataMotors_Cars https://t.co/ke9XVlxunV,Twitter,@SANKARA73386761,India,English,56.0,Negative,Tamil Nadu,tata,19,14
2023-09-19 14:30:00,http://twitter.com/indianomicstv/statuses/1704057783526781303,"@AshishDarji90 @volklub @TataMotors The most in the resale market are Maruti cars tbh, but that won’t be a question why. Tata has sold a lot of cars in the last 5 years, people changing cars more frequently. So there are a lot of those factors. If I could afford, will change my 80K driven car with newer version of…",Twitter,@indianomicstv,India,English,371.0,Neutral,Maharashtra,tata,19,14
2023-09-19 13:52:00,http://twitter.com/MaheshKhokle/statuses/1704048243708170692,"RT @CSAlsundkar: @mieknathshinde Korean company Hyundai Motors will buy General Motors Pune factory without workers and start production of cars. In that case, workers demanding employment with new buyer Hyundai.when Maharashtra government will give justice to General Motors3500 workers?https://t.co/iN1dGJhD0h",Twitter,@MaheshKhokle,India,English,94.0,Neutral,Maharashtra,hyundai,19,13
2023-09-19 13:50:00,https://twitter.com/Mr_singh1888/statuses/1704047746590593235,QT @Mr_singh1888: Its creta 🇮🇳 india top selling car 🚘 https://t.co/2Bt4rk0AiO ; Creta one of the top cars from Hyundai most commonly seen on Indian roads Had such a pathetic experience in these monsoon days roof leakage can't expect these kind of problem from Hyundai other companies cars are way better than Hyundai I think I should have purchase other than Hyundai shame on you @HyundaiIndia @Hyundai_Global @HMGnewsroom @Hyundai @Hyundai_UK @HyundaiEurope #hyundaiIndia RJ45 CQ 7330 contact no. 7220800074,Twitter,@mr_singh1888,India,English,13695.0,Negative,Maharashtra,hyundai,19,13
2023-09-19 13:44:00,http://twitter.com/MaheshKhokle/statuses/1704046300285804885,"RT @CSAlsundkar: @supriya_sule Korean company Hyundai Motors will buy General Motors Pune factory without workers and start production of cars. In that case, workers demanding employment with new buyer Hyundai.when Maharashtra government will give justice to General Motors3500 workers?https://t.co/iN1dGJhD0h",Twitter,@MaheshKhokle,India,English,94.0,Neutral,Maharashtra,hyundai,19,13
2023-09-19 13:44:00,http://twitter.com/MaheshKhokle/statuses/1704046233684517078,"RT @CSAlsundkar: @Dwalsepatil @AjitPawarSpeaks Korean company Hyundai Motors will buy General Motors Pune factory without workers and start production of cars. In that case, workers demanding employment with new buyer Hyundai.when Maharashtra government will give justice to General Motors3500 workers?https://t.co/iN1dGJhD0h",Twitter,@MaheshKhokle,India,English,94.0,Neutral,Maharashtra,hyundai,19,13
2023-09-19 12:57:00,http://twitter.com/rahulhunts/statuses/1704034573817123307,@TataMotors_Cars With tata cars nothg new forever Poor QC nd woast nd unreliable after sale services that's what is ever Selling cars in name of safety nd features are done without giving proper after sale services making life hell @Schandr80504296 @RNTata2000 @TataCompanies @TataMotors,Twitter,@rahulhunts,India,English,33.0,Negative,Kerala,tata,19,12
2023-09-19 11:49:00,http://twitter.com/nimmajji/statuses/1704017378802049053,"@adapaavi Hmmm they still use much thicker steel than Hyundai/Kia. Overall VW understands comfort a little better than the asian cars I feel. Seat shape, ergonomics of the devices and levers, etc. Pissed off about left hand indicator lever even after all these years in India.",Twitter,@nimmajji,India,English,939.0,Negative,Telangana,hyundai,19,11
2023-09-19 11:15:00,http://twitter.com/darklordkk/statuses/1704008900574314582,"@adapaavi At the speed this crash reportedly took place, nothing less than a Rolls Royce would save anyone. Seltos is at Max a 3* NCAP. Though if safety is a factor, TATA cars are SOLID now. And the upcoming 1.5T Petrol on the Harrier/Safari should land by festive season/Jan 2024",Twitter,@darklordkk,India,English,256.0,Negative,Delhi,tata,19,11
2023-09-19 10:16:00,http://twitter.com/PramodKTyagi/statuses/1703993927987237141,"RT @itsmeprashanth_: @Tataev I wonder how Tata Motors build such good cars and also has the worst after sale service centers in the country. I know it’s operated by 3rd party, but what’s the point of good cars if bad service is provided?",Twitter,@PramodKTyagi,India,English,992.0,Negative,Maharashtra,tata,19,10
2023-09-19 09:58:00,http://twitter.com/thatdilligirl/statuses/1703989472973779167,@Iamsamirarora Try Tata cars for automobiles and SBI for Banking. 😅😅,Twitter,@thatdilligirl,India,English,49.0,Positive,Delhi,tata,19,9
2023-09-19 09:08:00,http://twitter.com/Sitaram1888/statuses/1703976752089907388,RT @Mr_singh1888: Creta one of the top cars from Hyundai most commonly seen on Indian roads Had such a pathetic experience in these monsoon days roof leakage can't expect these kind of problem from Hyundai other companies cars are way better than Hyundai I think I should have purchase other than… https://t.co/sNllztoOE1,Twitter,@Sitaram1888,India,English,16.0,Negative,Rajasthan,hyundai,19,9
2023-09-19 09:06:00,http://twitter.com/itsmeprashanth_/statuses/1703976413785628715,"@Tataev I wonder how Tata Motors build such good cars and also has the worst after sale service centers in the country. I know it’s operated by 3rd party, but what’s the point of good cars if bad service is provided?",Twitter,@itsmeprashanth_,India,English,307.0,Negative,Telangana,tata,19,9
2023-09-19 01:09:00,http://twitter.com/MChhindre/statuses/1703856218203459587,"QT @Tataev: Disappoint with EV cars, but have to accept that reality and have to become adaptable to EV cars.☺️ But the best thing is that #TATA is love❤️ Never disappoint with #Tata🙈 Hiiiiiiii all-new Nexon.🖐️ #AllNewNexon ; It’s here to lead the charge. It’s here to redefine electric mobility as we know it. Say hello to the all-new Nexon.ev. Truly a spectacle inside and out. It changes the game. #AllNewNexonev",Twitter,@MChhindre,India,English,7.0,Positive,Uttarakhand,tata,19,1
2023-09-18 23:03:00,http://twitter.com/Carzii_in/statuses/1703824671060185424,New Hyundai Verna Aux Lights Upgrade 🥵 | Verna Headlight Kit 2023 | #carledlights #automobile #cars #headlights #carzii #carziireels #carreelsfb #carreels #UIthemovie #INDvsAUS #WomenReservationBill #SSRajamouli #iOS17 visit Us :- https://t.co/Kw5YZGipf0 https://t.co/uHcRNoXhA5,Twitter,@Carzii_in,India,English,3.0,Neutral,Uttar Pradesh,hyundai,18,23
2023-09-18 22:21:00,http://twitter.com/MaheshKhokle/statuses/1703813994388348938,"RT @CSAlsundkar: @zee24taasnews Korean company Hyundai Motors will buy General Motors Pune factory without workers and start production of cars. In that case, workers demanding employment with new buyer Hyundai.when Maharashtra government will give justice to General Motors3500 workers?https://t.co/iN1dGJhD0h",Twitter,@MaheshKhokle,India,English,94.0,Neutral,Maharashtra,hyundai,18,22
2023-09-18 22:21:00,http://twitter.com/MaheshKhokle/statuses/1703813961685381526,"RT @CSAlsundkar: @BJP4India Korean company Hyundai Motors will buy General Motors Pune factory without workers and start production of cars. In that case, workers demanding employment with new buyer Hyundai.when Maharashtra government will give justice to General Motors3500 workers?https://t.co/iN1dGJhD0h",Twitter,@MaheshKhokle,India,English,94.0,Neutral,Maharashtra,hyundai,18,22
2023-09-18 22:21:00,http://twitter.com/MaheshKhokle/statuses/1703813905863369042,"RT @CSAlsundkar: @PrakashGade13 @RRPSpeaks @Dev_Fadnavis Korean company Hyundai Motors will buy General Motors Pune factory without workers and start production of cars. In that case, workers demanding employment with new buyer Hyundai.when Maharashtra government will give justice to General Motors3500 workers?https://t.co/iN1dGJhD0h",Twitter,@MaheshKhokle,India,English,94.0,Neutral,Maharashtra,hyundai,18,22
2023-09-18 22:20:00,http://twitter.com/MaheshKhokle/statuses/1703813878059282678,"RT @CSAlsundkar: @CNN Korean company Hyundai Motors will buy General Motors Pune factory without workers and start production of cars. In that case, workers demanding employment with new buyer Hyundai. when Maharashtra government will give justice to General Motors workers?https://t.co/iN1dGJhD0h",Twitter,@MaheshKhokle,India,English,94.0,Neutral,Maharashtra,hyundai,18,22
2023-09-18 22:20:00,http://twitter.com/MaheshKhokle/statuses/1703813855053525300,"RT @CSAlsundkar: @BJP4India @narendramodi Korean company Hyundai Motors will buy General Motors Pune factory without workers and start production of cars. In that case, workers demanding employment with new buyer Hyundai.when Maharashtra government will give justice to General Motors3500 workers?https://t.co/iN1dGJhD0h",Twitter,@MaheshKhokle,India,English,94.0,Neutral,Maharashtra,hyundai,18,22
2023-09-18 22:20:00,http://twitter.com/MaheshKhokle/statuses/1703813830596612355,"RT @CSAlsundkar: @PoulAyodhya Korean company Hyundai Motors will buy General Motors Pune factory without workers and start production of cars. In that case, workers demanding employment with new buyer Hyundai.when Maharashtra government will give justice to General Motors3500 workers?https://t.co/iN1dGJhD0h",Twitter,@MaheshKhokle,India,English,94.0,Neutral,Maharashtra,hyundai,18,22
2023-09-18 22:20:00,http://twitter.com/MaheshKhokle/statuses/1703813780009046078,"RT @CSAlsundkar: @Dev_Fadnavis @BJP4MP Korean company Hyundai Motors will buy General Motors Pune factory without workers and start production of cars. In that case, workers demanding employment with new buyer Hyundai.when Maharashtra government will give justice to General Motors3500 workers?https://t.co/iN1dGJhD0h",Twitter,@MaheshKhokle,India,English,94.0,Neutral,Maharashtra,hyundai,18,22
2023-09-18 22:20:00,http://twitter.com/MaheshKhokle/statuses/1703813760904007704,"RT @CSAlsundkar: @BJP4India @narendramodi Korean company Hyundai Motors will buy General Motors Pune factory without workers and start production of cars. In that case, workers demanding employment with new buyer Hyundai.when Maharashtra government will give justice to General Motors3500 workers?https://t.co/iN1dGJhD0h",Twitter,@MaheshKhokle,India,English,94.0,Neutral,Maharashtra,hyundai,18,22
2023-09-18 22:20:00,http://twitter.com/MaheshKhokle/statuses/1703813738305094025,"RT @CSAlsundkar: @supriya_sule Korean company Hyundai Motors will buy General Motors Pune factory without workers and start production of cars. In that case, workers demanding employment with new buyer Hyundai. when Maharashtra government will give justice to General Motors workers?https://t.co/iN1dGJhD0h",Twitter,@MaheshKhokle,India,English,94.0,Neutral,Maharashtra,hyundai,18,22
2023-09-18 22:20:00,http://twitter.com/MaheshKhokle/statuses/1703813707158200486,"RT @CSAlsundkar: @VijayWadettiwar Korean company Hyundai Motors will buy General Motors Pune factory without workers and start production of cars. In that case, workers demanding employment with new buyer Hyundai. when Maharashtra government will give justice to General Motors workers?https://t.co/iN1dGJhD0h",Twitter,@MaheshKhokle,India,English,94.0,Neutral,Maharashtra,hyundai,18,22
2023-09-18 22:20:00,http://twitter.com/MaheshKhokle/statuses/1703813686132170755,"RT @CSAlsundkar: @SaamanaOnline Korean company Hyundai Motors will buy General Motors Pune factory without workers and start production of cars. In that case, workers demanding employment with new buyer Hyundai. when Maharashtra government will give justice to General Motors workers?https://t.co/iN1dGJhD0h",Twitter,@MaheshKhokle,India,English,94.0,Neutral,Maharashtra,hyundai,18,22
2023-09-18 22:20:00,http://twitter.com/MaheshKhokle/statuses/1703813659699655148,"RT @CSAlsundkar: @VijayWadettiwar Korean company Hyundai Motors will buy General Motors Pune factory without workers and start production of cars. In that case, workers demanding employment with new buyer Hyundai.when Maharashtra government will give justice to General Motors3500 workers?https://t.co/iN1dGJhD0h",Twitter,@MaheshKhokle,India,English,94.0,Neutral,Maharashtra,hyundai,18,22
2023-09-18 22:20:00,http://twitter.com/MaheshKhokle/statuses/1703813651638137337,"RT @CSAlsundkar: @AUThackeray @storytellerInd Korean company Hyundai Motors will buy General Motors Pune factory without workers and start production of cars. In that case, workers demanding employment with new buyer Hyundai. when Maharashtra government will give justice to General Motors workers?https://t.co/iN1dGJhD0h",Twitter,@MaheshKhokle,India,English,94.0,Neutral,Maharashtra,hyundai,18,22
2023-09-18 22:18:00,http://twitter.com/MaheshKhokle/statuses/1703813374080147645,"RT @CSAlsundkar: @Dev_Fadnavis @BJP4MP @UshaThakurMLA @DrMohanYadav51 Korean company Hyundai Motors will buy General Motors Pune factory without workers and start production of cars. In that case, workers demanding employment with new buyer Hyundai. when Maharashtra government will give justice to General Motors workers?https://t.co/iN1dGJhD0h",Twitter,@MaheshKhokle,India,English,94.0,Neutral,Maharashtra,hyundai,18,22
2023-09-18 22:01:00,http://twitter.com/News69info/statuses/1703808894546710953,"Tata Motors Sells 1 lakh EVs, Its Electric Cars Travelled 1.4 Billion kms #battery #electricvehicles #Features #hyundai #market #Prices #range #sales #tatamotors #tigorev #travel https://t.co/cWqJm3oYXe https://t.co/cWqJm3oYXe",Twitter,@News69info,India,English,15.0,Neutral,Delhi,tata_hyundai,18,22
2023-09-18 20:19:00,http://twitter.com/NiketGandhir/statuses/1703783370671689835,"Hey, @HyundaiIndia, please consider reintroducing the #Turbo variant for #Grandi10Nios, this time with the Asta trim and all the bells and whistles. Since the exit of #PoloGT, it could become a fantastic hot hatch with mod potential. #Hyundai #Grandi10 #Cars #SaferCarsForIndia",Twitter,@NiketGandhir,India,English,25.0,Positive,Delhi,hyundai,18,20
2023-09-18 19:46:00,http://twitter.com/Gagan_Fagna/statuses/1703774920138985775,RT @Mr_singh1888: Creta one of the top cars from Hyundai most commonly seen on Indian roads Had such a pathetic experience in these monsoon days roof leakage can't expect these kind of problem from Hyundai other companies cars are way better than Hyundai I think I should have purchase other than… https://t.co/A8O8LGyhzd https://t.co/sNllztoOE1,Twitter,@Gagan_Fagna,India,English,50.0,Negative,Rajasthan,hyundai,18,19
2023-09-18 19:41:00,http://twitter.com/CSAlsundkar/statuses/1703773811076936032,"@supriya_sule Korean company Hyundai Motors will buy General Motors Pune factory without workers and start production of cars. In that case, workers demanding employment with new buyer Hyundai.when Maharashtra government will give justice to General Motors3500 workers?https://t.co/iN1dGJhD0h",Twitter,@CSAlsundkar,India,English,554.0,Neutral,Maharashtra,hyundai,18,19
